item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0475	N4	n4_vocab_image	475	きゃく	きゃく	khách 'hàng				source_image:34.jpg;side:L;y:1059	ocr_ready
N4-VOCAB-0477	N4	n4_vocab_image	477	高校	こうこう	truờng trung hợc phổttòng				source_image:34.jpg;side:R;y:1086	ocr_ready
N4-VOCAB-0478	N4	n4_vocab_image	478	きょういく	きょういく	tàu tốc hành				source_image:34.jpg;side:L;y:1112	ocr_ready
N4-VOCAB-0479	N4	n4_vocab_image	479	こうこうせい 高校生	こうこうせい 高校生	cp3 (vết tđt củg				source_image:34.jpg;side:R;y:1112	ocr_ready
N4-VOCAB-0480	N4	n4_vocab_image	480	きょうかい	きょうかい	giáo dục				source_image:34.jpg;side:L;y:1145	ocr_ready
N4-VOCAB-0481	N4	n4_vocab_image	481	こうじ	こうじ	I				source_image:34.jpg;side:R;y:1160	ocr_ready
N4-VOCAB-0482	N4	n4_vocab_image	482	興味	きょうみ	hứng				source_image:34.jpg;side:L;y:1191	ocr_ready
N4-VOCAB-0484	N4	n4_vocab_image	484	こうちょう	こうちょう	nhà máy, xưởng				source_image:34.jpg;side:R;y:1226	ocr_ready
N4-VOCAB-0485	N4	n4_vocab_image	485	しなちの	しなちの	sẳn phẩm; hàng noá				source_image:35.jpg;side:R;y:166	ocr_ready
N4-VOCAB-0486	N4	n4_vocab_image	486	しふん	しふん	bán than				source_image:35.jpg;side:R;y:203	ocr_ready
N4-VOCAB-0487	N4	n4_vocab_image	487	こうむいん	こうむいん	cone chuc, vên chuc nhà nưởc				source_image:35.jpg;side:L;y:230	ocr_ready
N4-VOCAB-0488	N4	n4_vocab_image	488	しま	しま	hon dao				source_image:35.jpg;side:R;y:230	ocr_ready
N4-VOCAB-0489	N4	n4_vocab_image	489	川	うい _	quổc tế				source_image:35.jpg;side:L;y:261	ocr_ready
N4-VOCAB-0490	N4	n4_vocab_image	490	市民	しみん	nguoi dân thenh phó				source_image:35.jpg;side:R;y:261	ocr_ready
N4-VOCAB-0491	N4	n4_vocab_image	491	ここう	ここう	trái tim; tam lòng				source_image:35.jpg;side:L;y:295	ocr_ready
N4-VOCAB-0492	N4	n4_vocab_image	492	小務所	じむしよ	Van phony				source_image:35.jpg;side:R;y:295	ocr_ready
N4-VOCAB-0495	N4	n4_vocab_image	495	ご存じ	ごごんじ	Etl biết, hỉểu				source_image:35.jpg;side:L;y:368	ocr_ready
N4-VOCAB-0496	N4	n4_vocab_image	496	しゃかい	しゃかい	Xã hội				source_image:35.jpg;side:R;y:368	ocr_ready
N4-VOCAB-0497	N4	n4_vocab_image	497	答え	こたえ	câu trà lời, lời hổi đáp				source_image:35.jpg;side:L;y:397	ocr_ready
N4-VOCAB-0498	N4	n4_vocab_image	498	写真	しゃしん	búc ảnh				source_image:35.jpg;side:R;y:397	ocr_ready
N4-VOCAB-0499	N4	n4_vocab_image	499	小鳥	ことり	chim nor), chim nhò				source_image:35.jpg;side:L;y:431	ocr_ready
N4-VOCAB-0500	N4	n4_vocab_image	500	社長	しゃちょう	giám ẩắc				source_image:35.jpg;side:R;y:431	ocr_ready
N4-VOCAB-0501	N4	n4_vocab_image	501	この間	このあいだ	Zoh mấy hêm uuúc daogấn diy				source_image:35.jpg;side:L;y:464	ocr_ready
N4-VOCAB-0502	N4	n4_vocab_image	502	しゅうかん	しゅうかん	tập quán, thói quen				source_image:35.jpg;side:R;y:464	ocr_ready
N4-VOCAB-0503	N4	n4_vocab_image	503	ごみ	ごみ	rác, rác rưởi				source_image:35.jpg;side:L;y:497	ocr_ready
N4-VOCAB-0505	N4	n4_vocab_image	505	米	こめ	ga0				source_image:35.jpg;side:L;y:527	ocr_ready
N4-VOCAB-0506	N4	n4_vocab_image	506	柔道	じゅうどう	ôn jucc; nhu dao				source_image:35.jpg;side:R;y:527	ocr_ready
N4-VOCAB-0507	N4	n4_vocab_image	507	さいご	さいご	cuoi cùng; sau cùng				source_image:35.jpg;side:L;y:559	ocr_ready
N4-VOCAB-0508	N4	n4_vocab_image	508	しゅみ	しゅみ	sỞ thích				source_image:35.jpg;side:R;y:559	ocr_ready
N4-VOCAB-0509	N4	n4_vocab_image	509	さいしよ	さいしよ	ban đẩu; đấu tiên				source_image:35.jpg;side:L;y:591	ocr_ready
N4-VOCAB-0510	N4	n4_vocab_image	510	準備	じゅんび	sỰ chuẩn bị				source_image:35.jpg;side:R;y:591	ocr_ready
N4-VOCAB-0511	N4	n4_vocab_image	511	さいふ	さいふ	chiếc vÍ				source_image:35.jpg;side:L;y:624	ocr_ready
N4-VOCAB-0512	N4	n4_vocab_image	512	正月	しょうがつ	EH Tết				source_image:35.jpg;side:R;y:624	ocr_ready
N4-VOCAB-0513	N4	n4_vocab_image	513	さか	さか	con dốc				source_image:35.jpg;side:L;y:656	ocr_ready
N4-VOCAB-0514	N4	n4_vocab_image	514	しょうがっこう 小学校	しょうがっこう 小学校	truờng tiểu học				source_image:35.jpg;side:R;y:656	ocr_ready
N4-VOCAB-0515	N4	n4_vocab_image	515	さっき	さっき	lúc nãy				source_image:35.jpg;side:L;y:689	ocr_ready
N4-VOCAB-0516	N4	n4_vocab_image	516	小説	しようせつ	tiểu -huyểt				source_image:35.jpg;side:R;y:689	ocr_ready
N4-VOCAB-0517	N4	n4_vocab_image	517	産業	さんぎょう	ngành công nghiệp				source_image:35.jpg;side:L;y:720	ocr_ready
N4-VOCAB-0518	N4	n4_vocab_image	518	将来	しょうらい	tuong lai				source_image:35.jpg;side:R;y:720	ocr_ready
N4-VOCAB-0519	N4	n4_vocab_image	519	参考	さんこう	tham khào				source_image:35.jpg;side:L;y:752	ocr_ready
N4-VOCAB-0520	N4	n4_vocab_image	520	しょくどう	しょくどう	nhà ăn				source_image:35.jpg;side:R;y:752	ocr_ready
N4-VOCAB-0521	N4	n4_vocab_image	521	きんせい	きんせい	tán thành				source_image:35.jpg;side:L;y:786	ocr_ready
N4-VOCAB-0522	N4	n4_vocab_image	522	食料品	しょくりようひん	thực phẩm				source_image:35.jpg;side:R;y:786	ocr_ready
N4-VOCAB-0523	N4	n4_vocab_image	523	女性	じょせい	tztt phụ nú, con gái				source_image:35.jpg;side:R;y:819	ocr_ready
N4-VOCAB-0524	N4	n4_vocab_image	524	人口	じんこう	dân sò				source_image:35.jpg;side:R;y:853	ocr_ready
N4-VOCAB-0525	N4	n4_vocab_image	525	試合	しあい	cuỘc thi, thi đấu				source_image:35.jpg;side:L;y:884	ocr_ready
N4-VOCAB-0526	N4	n4_vocab_image	526	神社	じんじゃ	dển thờ				source_image:35.jpg;side:R;y:884	ocr_ready
N4-VOCAB-0527	N4	n4_vocab_image	527	仕方	しかた	cách làm				source_image:35.jpg;side:L;y:918	ocr_ready
N4-VOCAB-0529	N4	n4_vocab_image	529	試験	しけん	kỳ thi, bài thi				source_image:35.jpg;side:L;y:951	ocr_ready
N4-VOCAB-0530	N4	n4_vocab_image	530	水道	すいどう	Kii nưóc máy				source_image:35.jpg;side:R;y:951	ocr_ready
N4-VOCAB-0531	N4	n4_vocab_image	531	しこ	しこ	(ai nan				source_image:35.jpg;side:L;y:985	ocr_ready
N4-VOCAB-0532	N4	n4_vocab_image	532	数	すうがく	toán hoc				source_image:35.jpg;side:R;y:985	ocr_ready
N4-VOCAB-0533	N4	n4_vocab_image	533	じしん	じしん	dộng đất				source_image:35.jpg;side:L;y:1018	ocr_ready
N4-VOCAB-0534	N4	n4_vocab_image	534	砂	すな	cat harcat				source_image:35.jpg;side:R;y:1018	ocr_ready
N4-VOCAB-0535	N4	n4_vocab_image	535	時代	じだい	It thai đai				source_image:35.jpg;side:L;y:1053	ocr_ready
N4-VOCAB-0536	N4	n4_vocab_image	536	すいえい	すいえい	'kvk				source_image:35.jpg;side:R;y:1053	ocr_ready
N4-VOCAB-0537	N4	n4_vocab_image	537	下着	したぎ	lót bên trong				source_image:35.jpg;side:L;y:1088	ocr_ready
N4-VOCAB-0538	N4	n4_vocab_image	538	すみ	すみ	Ky				source_image:35.jpg;side:R;y:1088	ocr_ready
N4-VOCAB-0540	N4	n4_vocab_image	540	しつもん	しつもん	câu hói				source_image:35.jpg;side:L;y:1126	ocr_ready
N4-VOCAB-0541	N4	n4_vocab_image	541	すり	すり	kẻ mÓc túi				source_image:35.jpg;side:R;y:1126	ocr_ready
N4-VOCAB-0542	N4	n4_vocab_image	542	辞典	じてん	từ điển				source_image:35.jpg;side:L;y:1160	ocr_ready
N4-VOCAB-0543	N4	n4_vocab_image	543	成功	せいこう	thành công				source_image:35.jpg;side:R;y:1160	ocr_ready
N4-VOCAB-0545	N4	n4_vocab_image	545	せき	せき	cho ngol				source_image:36.jpg;side:L;y:182	ocr_ready
N4-VOCAB-0546	N4	n4_vocab_image	546	しんど	しんど	diện báo				source_image:36.jpg;side:R;y:182	ocr_ready
N4-VOCAB-0547	N4	n4_vocab_image	547	でんに -	でんに -	triển làm				source_image:36.jpg;side:R;y:201	ocr_ready
N4-VOCAB-0549	N4	n4_vocab_image	549	てんらんかい	てんらんかい	triển làm				source_image:36.jpg;side:R;y:217	ocr_ready
N4-VOCAB-0550	N4	n4_vocab_image	550	線	せん	đường dáy				source_image:36.jpg;side:L;y:245	ocr_ready
N4-VOCAB-0551	N4	n4_vocab_image	551	どうぐ	どうぐ	dao cụ, dung				source_image:36.jpg;side:R;y:245	ocr_ready
N4-VOCAB-0552	N4	n4_vocab_image	552	せふそら	せふそら	Mj chỉến tranh				source_image:36.jpg;side:L;y:272	ocr_ready
N4-VOCAB-0553	N4	n4_vocab_image	553	動物園	どうぶつえん	s6thú, vƯỜn bach				source_image:36.jpg;side:R;y:272	ocr_ready
N4-VOCAB-0554	N4	n4_vocab_image	554	先	せえばい	tiển bối, đàn anh				source_image:36.jpg;side:L;y:305	ocr_ready
N4-VOCAB-0555	N4	n4_vocab_image	555	通り	通り	con đưcng				source_image:36.jpg;side:R;y:305	ocr_ready
N4-VOCAB-0556	N4	n4_vocab_image	556	とおり	とおり	thành thị thanh				source_image:36.jpg;side:R;y:318	ocr_ready
N4-VOCAB-0557	N4	n4_vocab_image	557	専門	せんもん	chuvên môn				source_image:36.jpg;side:L;y:341	ocr_ready
