item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-2135	N4	n4_vocab_jlpt	2135	映画	えいが	Phim	ÁNH HỌA			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:2;item:1	ocr_ready
N4-VOCAB-2136	N4	n4_vocab_jlpt	2136	泳ぐ	およぐ	Bơi	VỊNH			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:2;item:2	ocr_ready
N4-VOCAB-2137	N4	n4_vocab_jlpt	2137	売り場	うりば	Quầy bán	MẠI TRƯỜNG			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:2;item:3	ocr_ready
N4-VOCAB-2138	N4	n4_vocab_jlpt	2138	終わる	おわる	Kết thúc	CHUNG			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:2;item:4	ocr_ready
N4-VOCAB-2139	N4	n4_vocab_jlpt	2139	本屋	ほんや	Hiệu sách	BỔN ỐC			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:2;item:5	ocr_ready
N4-VOCAB-2140	N4	n4_vocab_jlpt	2140	係の人	かかりのひと	Người phụ trách	HỆ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:12;question:2;item:6	ocr_ready
N4-VOCAB-2141	N4	n4_vocab_jlpt	2141	指	ゆび	Ngón tay	CHỈ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:13;question:1;item:1	ocr_ready
N4-VOCAB-2142	N4	n4_vocab_jlpt	2142	旅行	りょこう	Du lịch	LỮ HÀNH			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:13;question:1;item:2	ocr_ready
N4-VOCAB-2143	N4	n4_vocab_jlpt	2143	急ぐ	いそぐ	Gấp, vội	CẤP			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:13;question:1;item:3	ocr_ready
N4-VOCAB-2144	N4	n4_vocab_jlpt	2144	工場	こうじょう	Nhà máy, xưởng	CÔNG TRƯỜNG			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:13;question:1;item:4	ocr_ready
N4-VOCAB-2145	N4	n4_vocab_jlpt	2145	妹	いもうと	Em gái	MUỘI			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:13;question:1;item:5	ocr_ready
N4-VOCAB-2146	N4	n4_vocab_jlpt	2146	待つ	まつ	Đợi	ĐÃI			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:13;question:1;item:6	ocr_ready
N4-VOCAB-2147	N4	n4_vocab_jlpt	2147	強い	つよい	Mạnh	CƯỜNG			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:13;question:1;item:7	ocr_ready
N4-VOCAB-2148	N4	n4_vocab_jlpt	2148	駅員	えきいん	Nhân viên nhà ga	DỊCH VIÊN			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:13;question:1;item:8	ocr_ready
N4-VOCAB-2149	N4	n4_vocab_jlpt	2149	医者	いしゃ	Bác sĩ	Y GIẢ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:13;question:1;item:9	ocr_ready
