item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0355	N4	n4_vocab_topic_image	355	まな板	まないた	cái thớt	BẢN			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0356	N4	n4_vocab_topic_image	356	やかん	やかん	ấm đun nước				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0357	N4	n4_vocab_topic_image	357	容器	ようき	đồ đựng, bình chứa	DUNG KHÍ			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0358	N4	n4_vocab_topic_image	358	かがみ	かがみ	chiếc gương				Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0359	N4	n4_vocab_topic_image	359	くし	くし	lược chải đầu				Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0360	N4	n4_vocab_topic_image	360	化粧品	けしょうひん	đồ trang điểm, mỹ phẩm	HOÁ TRANG PHẨM			Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0361	N4	n4_vocab_topic_image	361	香水	こうすい	nước hoa	HƯƠNG THUỶ			Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0362	N4	n4_vocab_topic_image	362	コンディショナー	コンディショナー	dầu xả				Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0363	N4	n4_vocab_topic_image	363	シェーバー	シェーバー	dao cạo râu, máy cạo râu				Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0364	N4	n4_vocab_topic_image	364	バスタオル	バスタオル	khăn tắm				Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0365	N4	n4_vocab_topic_image	365	シャンプー	シャンプー	dầu gội đầu				Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0366	N4	n4_vocab_topic_image	366	せっけん	せっけん	xà phòng, xà bông				Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0367	N4	n4_vocab_topic_image	367	タオル	タオル	khăn				Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0368	N4	n4_vocab_topic_image	368	歯ブラシ	はブラシ	bàn chải đánh răng	XỈ			Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0369	N4	n4_vocab_topic_image	369	歯磨き粉	はみがきこ	kem đánh răng	XỈ MA PHẤN			Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0370	N4	n4_vocab_topic_image	370	ヘアブラシ	ヘアブラシ	lược chải đầu				Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0371	N4	n4_vocab_topic_image	371	ボディソープ	ボディソープ	xà phòng tắm				Đồ dùng cá nhân;source_image:32.jpg	ready
N4-VOCAB-0372	N4	n4_vocab_topic_image	372	鉛筆	えんぴつ	bút chì	DUYÊN BÚT			Chủ đề học tập;source_image:32.jpg	ready
N4-VOCAB-0373	N4	n4_vocab_topic_image	373	カッター	カッター	dao rọc giấy				Chủ đề học tập;source_image:32.jpg	ready
N4-VOCAB-0374	N4	n4_vocab_topic_image	374	教科書	きょうかしょ	sách giáo khoa	GIÁO KHOA THƯ			Chủ đề học tập;source_image:32.jpg	ready
N4-VOCAB-0375	N4	n4_vocab_topic_image	375	クリップ	クリップ	ghim giấy, kẹp giấy				Chủ đề học tập;source_image:32.jpg	ready
N4-VOCAB-0376	N4	n4_vocab_topic_image	376	消しゴム	けしゴム	cục tẩy	TIÊU			Chủ đề học tập;source_image:32.jpg	ready
N4-VOCAB-0377	N4	n4_vocab_topic_image	377	シャープペンシル	シャープペンシル	bút chì kim				Chủ đề học tập;source_image:32.jpg	ready
N4-VOCAB-0378	N4	n4_vocab_topic_image	378	宿題	しゅくだい	bài tập về nhà	TÚC ĐỀ			Chủ đề học tập;source_image:32.jpg	ready
N4-VOCAB-0379	N4	n4_vocab_topic_image	379	ノート	ノート	vở viết, sổ ghi chú				Chủ đề học tập;source_image:32.jpg	ready
N4-VOCAB-0380	N4	n4_vocab_topic_image	380	付せん	ふせん	giấy nhớ, giấy note	PHÓ			Chủ đề học tập;source_image:32.jpg	ready
N4-VOCAB-0381	N4	n4_vocab_topic_image	381	筆箱	ふでばこ	hộp bút	BÚT TƯƠNG			Chủ đề học tập;source_image:32.jpg	ready
N4-VOCAB-0382	N4	n4_vocab_topic_image	382	ボールペン	ボールペン	bút bi				Chủ đề học tập;source_image:32.jpg	ready
N4-VOCAB-0383	N4	n4_vocab_topic_image	383	ホッチキス	ホッチキス	dập ghim				Chủ đề học tập;source_image:32.jpg	ready
N4-VOCAB-0384	N4	n4_vocab_topic_image	384	レポート	レポート	bản báo cáo				Chủ đề học tập;source_image:32.jpg	ready
